link_id,bus0,bus1,voltage,p_nom,length,underground,under_construction,tags,geometry
relation/8193755-320-DC,way/1258230090,way/870598507,320,1000,89496.02,t,f,relation/8193755,'LINESTRING (6.11992153163124 50.71641822185324, 6.1206772 50.716679, 6.1208533 50.7167274, 6.1210697 50.7167741, 6.1217201 50.7171664, 6.1218317 50.7171863, 6.1246508 50.7185196, 6.125101 50.7187747, 6.1270967 50.7199511, 6.1271095 50.7199626, 6.1271168 50.719988, 6.1270849 50.7200186, 6.1269208 50.7201322, 6.1259704 50.7207507, 6.1231447 50.7226008, 6.1193311 50.7251543, 6.119869 50.7255086, 6.1226656 50.7272302, 6.1231118 50.7275138, 6.1233766 50.7280121, 6.1245499 50.7285903, 6.1247509 50.728989, 6.1246176 50.7295978, 6.125051 50.7305616, 6.1288714 50.7331012, 6.1279331 50.7347009, 6.1303118 50.7372357, 6.1340002 50.7392499, 6.1354538 50.7402014, 6.1351358 50.7420577, 6.1329979 50.7451678, 6.1337579 50.7463066, 6.1377404 50.7465286, 6.1401406 50.7459219, 6.1429472 50.7453179, 6.1436494 50.746234, 6.1484407 50.7514285, 6.150465 50.7539595, 6.1526949 50.7557736, 6.1567755 50.758616, 6.1608 50.7608598, 6.1603843 50.7615646, 6.1647963 50.7637895, 6.165784 50.7639065, 6.1666498 50.7643388, 6.1665244 50.7645413, 6.1676667 50.7650835, 6.1675863 50.7658975, 6.1686995 50.7659737, 6.1724851 50.7690919, 6.1744944 50.7685048, 6.1759223 50.7685101, 6.177197 50.7679934, 6.1778632 50.7683563, 6.1782403 50.7687785, 6.179984 50.7734307, 6.1826526 50.7772666, 6.1832086 50.7782158, 6.1830912 50.7785478, 6.1809971 50.7792626, 6.1782729 50.7811725, 6.1777046 50.7830277, 6.1767286 50.7847345, 6.1766174 50.785125, 6.1756661 50.7853828, 6.1746531 50.7865387, 6.173813 50.786156, 6.1718239 50.7881633, 6.1694148 50.7920527, 6.1689947 50.7949032, 6.1707985 50.7950594, 6.1711444 50.7955982, 6.1707676 50.7968672, 6.1706873 50.7977574, 6.1713421 50.7982376, 6.1712741 50.799569, 6.1706997 50.799854, 6.1710147 50.8010955, 6.1712433 50.8015132, 6.1725405 50.8023019, 6.1758607 50.8037073, 6.1764352 50.803801, 6.1766561 50.8038878, 6.1769896 50.8041318, 6.1770653 50.8041689, 6.1771549 50.804204, 6.178378 50.8044422, 6.1785154 50.8044929, 6.1785988 50.8045525, 6.1786204 50.8046208, 6.1786204 50.8047154, 6.1781988 50.8057382, 6.1781818 50.8058631, 6.179215 50.8082756, 6.1793184 50.8083966, 6.1800968 50.8088211, 6.1840116 50.8100302, 6.1842 50.8102566, 6.1844255 50.8103288, 6.1855358 50.8105405, 6.1918953 50.8124687, 6.1920744 50.8125429, 6.1927941 50.8127615, 6.1929809 50.8128571, 6.1930566 50.8129166, 6.1931462 50.8130415, 6.1931925 50.8132162, 6.1931539 50.8134269, 6.1933763 50.8135772, 6.1933176 50.8137938, 6.2180513 50.8214334, 6.2179246 50.8215914, 6.2204511 50.8251093, 6.2212171 50.8253727, 6.2212696 50.8255834, 6.224318 50.8254742, 6.2266036 50.8267774, 6.2267828 50.8268789, 6.2293216 50.8270545, 6.2315022 50.8275383, 6.235783 50.8294151, 6.2409101 50.8314283, 6.2413055 50.8315259, 6.2424174 50.8316039, 6.2426212 50.8315181, 6.2432266 50.8307963, 6.2445856 50.8301642, 6.2478904 50.8301486, 6.2478657 50.8299145, 6.2539811 50.8298755, 6.2594418 50.8302969, 6.259763 50.8302813, 6.260146 50.8294073, 6.2656561 50.829579, 6.2661132 50.8294463, 6.266385 50.8291186, 6.2693377 50.8293644, 6.2702273 50.8293409, 6.2764354 50.8286152, 6.2765219 50.8288493, 6.2769419 50.8288649, 6.2789866 50.8292122, 6.2818096 50.8293292, 6.2875668 50.8301057, 6.2918414 50.8314595, 6.2920669 50.8317102, 6.2920854 50.8320672, 6.2921024 50.8321082, 6.2921812 50.8321686, 6.2922846 50.8321882, 6.2932251 50.8321618, 6.2944945 50.8322945, 6.2946737 50.832275, 6.2949146 50.8320506, 6.2949455 50.8315376, 6.2961176 50.8306148, 6.296411 50.8306041, 6.2966967 50.8306109, 6.297038 50.8306558, 6.2971508 50.8307143, 6.2972048 50.8307826, 6.2973484 50.830845, 6.2975368 50.8308548, 6.297821 50.8307495, 6.298624 50.8308353, 6.2996989 50.8311084, 6.3002486 50.8311981, 6.3007243 50.8312255, 6.3015335 50.8312176, 6.3030531 50.8311474, 6.3036708 50.8312098, 6.3047395 50.8312723, 6.3053696 50.8311084, 6.310577 50.8314283, 6.312356 50.8316468, 6.3125846 50.8318146, 6.3128069 50.8320994, 6.3132023 50.8322594, 6.3132517 50.8324466, 6.3130602 50.8326261, 6.3135235 50.8328446, 6.3144007 50.8323959, 6.3156176 50.8325325, 6.3217578 50.833621, 6.3231538 50.8337497, 6.3234627 50.8339487, 6.3256494 50.8340657, 6.3271011 50.834725, 6.3280462 50.8337575, 6.3281944 50.8325442, 6.3286392 50.832076, 6.328355 50.8319199, 6.3312213 50.829142, 6.3315796 50.8290795, 6.3401659 50.8324154, 6.3465964 50.8329304, 6.3464111 50.8341477, 6.3620827 50.8357277, 6.3694831 50.8359227, 6.3716737 50.8361252, 6.3719288 50.8363351, 6.3729999 50.8361485, 6.3733156 50.8360935, 6.3755893 50.8361197, 6.377297 50.8363948, 6.3799825 50.8360652, 6.3820524 50.8361119, 6.3837671 50.8362413, 6.3865449 50.8360858, 6.3874299 50.835786, 6.3977133 50.8358227, 6.3983654 50.836102, 6.4049599 50.8362022, 6.4060356 50.8358263, 6.4200425 50.8358029, 6.4214707 50.8361724, 6.4214691 50.8362597, 6.421446 50.8375378, 6.4227211 50.8375225, 6.427302 50.8374676, 6.4277885 50.8367861, 6.4289359 50.8361027, 6.4305018 50.8359929, 6.4315519 50.835595, 6.4328368 50.8356262, 6.4347641 50.8357667, 6.4363949 50.8359227, 6.4382233 50.8361334, 6.4400765 50.8364767, 6.4440856 50.8373154, 6.4444809 50.8374325, 6.4446724 50.8375378, 6.4448145 50.8375807, 6.4471186 50.837885, 6.4524901 50.8389829, 6.4525055 50.8389894, 6.4525244 50.8390055, 6.4525322 50.8390224, 6.4523499 50.8396424, 6.4523623 50.8399856, 6.4523129 50.8401426, 6.4523183 50.8401641, 6.4523522 50.8401792, 6.4531144 50.8403104, 6.454705 50.8403177, 6.4548023 50.8403201, 6.4548741 50.8403123, 6.4549814 50.8402972, 6.4550012 50.840291, 6.4550895 50.8402631, 6.4552903 50.8402031, 6.4560408 50.8399593, 6.4561914 50.8399364, 6.4563273 50.8399198, 6.4565157 50.8399144, 6.4566408 50.8399179, 6.4567898 50.8399339, 6.4569018 50.8399515, 6.459175 50.840405, 6.4609664 50.8408097, 6.4631609 50.8414036, 6.4642226 50.8417317, 6.4646148 50.8419009, 6.4646843 50.8419755, 6.4647214 50.841996, 6.4651345 50.8421705, 6.465187 50.8421866, 6.4667753 50.8426347, 6.4668726 50.8426659, 6.4671992 50.8427659, 6.468027 50.8430638, 6.4681111 50.8431145, 6.4681474 50.8431545, 6.4681714 50.843192, 6.4681837 50.8432379, 6.4681837 50.8432773, 6.468176 50.843311, 6.4680054 50.843547, 6.4679915 50.8435714, 6.4679915 50.8435904, 6.4680092 50.8436069, 6.468037 50.8436196, 6.472209 50.8442764, 6.4733483 50.8446208, 6.473356 50.8446406, 6.4699506 50.8484124, 6.4693597 50.8498425, 6.4692184 50.8499155, 6.4687613 50.8510155, 6.4688177 50.8511427, 6.4667313 50.8561636, 6.4666325 50.8562123, 6.4637137 50.8557541, 6.4636087 50.8557814, 6.4620428 50.8624725, 6.4607363 50.8656072, 6.4560045 50.8643771, 6.4531187 50.8708535, 6.4525209 50.8708073, 6.452263 50.8720868, 6.4522898 50.8721241, 6.4523435 50.8721444, 6.4526224 50.872163, 6.452760316105343 50.87178888903771)'
relation/3918230-450-DC,way/275466323,way/1302589312,450,600,260224.85,t,f,relation/3918230,'MULTILINESTRING ((10.80243095002194 53.896137594151604, 10.802197 53.8958378, 10.80217025854367 53.89523219587852), (10.8020635859401 53.89359327253691, 10.8013509 53.8931758, 10.8017127 53.8927988, 10.8020169 53.8922051, 10.8020557 53.8920506, 10.8021558 53.891652, 10.8028017 53.8921286, 10.805017037587694 53.89215901374146), (10.847346996489643 53.89800121925782, 10.8479006 53.8981723, 10.847599522073397 53.89978956970083), (10.849754274733456 53.90543122906247, 10.8555975 53.9051351, 10.8568699 53.9055808, 10.857867740565853 53.908304955196165), (10.902655746874338 53.953746214890124, 10.9031426 53.9543814, 10.9034792 53.9548206, 10.9035833 53.9559033, 10.9036347 53.9564383, 10.904074240629187 53.95693106605161))'
relation/2505320-400-DC,way/142321228,way/940919943,400,600,166452.59,t,f,relation/2505320,'MULTILINESTRING ((12.13038866637537 54.18784814430864, 12.1330442 54.1866885, 12.1332029 54.1865202, 12.1337674 54.1865047, 12.1378768 54.1847644, 12.137221 54.1842659, 12.1386023 54.1834941, 12.1393123 54.1825498, 12.1404122 54.1812934, 12.1406341 54.180803, 12.1406697 54.1801433, 12.1396203 54.1786532, 12.1391161 54.1776189, 12.138803 54.1772119, 12.1368282 54.1760707, 12.1400555 54.1742427, 12.140219360494552 54.17415068363748), (12.140535771041987 54.17397300232559, 12.1459561 54.1709292, 12.1484297 54.1695991, 12.1489971 54.1693808, 12.1503894 54.1691444, 12.1576403 54.1680209, 12.1669539 54.1657311, 12.1731521 54.161113, 12.1740517 54.1599077, 12.1740623 54.1527772, 12.1767814 54.1528073, 12.1793971 54.1521167, 12.1788484 54.1508982, 12.2069156 54.1448067, 12.2219529 54.1406892, 12.2253143 54.1399604, 12.2263822 54.1386228, 12.2282363 54.1268881, 12.2279399 54.1248002, 12.2298544 54.1202447, 12.2294039 54.1198437, 12.2288909 54.1189448, 12.2282636 54.118187, 12.2277988 54.1177154, 12.2276301 54.1175729, 12.2264263 54.117339, 12.2262384 54.1172233, 12.2262287 54.117077, 12.2263794 54.1162289, 12.2283506 54.1116213, 12.2284078 54.1111676, 12.2277659 54.1079883, 12.2218285 54.1018961, 12.2200356 54.1015661, 12.2191264 54.1015671, 12.2191695 54.1013613, 12.2177204 54.1010044, 12.2173166 54.1010716, 12.216358213321973 54.10058182532585))'
relation/16213216-525-DC,way/525964617,relation/8890887,525,1400,619644.31,t,f,relation/16213216,'MULTILINESTRING ((8.825051793962025 54.147864021871044, 8.8272035 54.1482272, 8.8304597 54.1482257, 8.8353628 54.1478361, 8.8398099 54.148411, 8.8466173 54.1488949, 8.847599 54.1490363, 8.8543716 54.1487126, 8.8564718 54.1486765, 8.859272 54.1486577, 8.8633221 54.148609, 8.8667876 54.1476868, 8.8742602 54.14706, 8.8763362 54.1468903, 8.878592 54.1471323, 8.8800162 54.1472297, 8.8810462 54.1470851, 8.8876283 54.1477041, 8.8877678 54.1477355, 8.8887924 54.148144, 8.8889211 54.1481628, 8.8902193 54.1479429, 8.8904285 54.1479429, 8.8918662 54.1480811, 8.8954067 54.1480686, 8.9092576 54.1469657, 8.9093542 54.1468998, 8.9092201 54.1460074, 8.9093327 54.1459226, 8.9172082 54.1444391, 8.9218533 54.144163, 8.9297604 54.1437859, 8.9336336 54.1434654, 8.944202 54.1459222, 8.948279 54.144414, 8.9502531 54.1437855, 8.9571624 54.1442129, 8.9590078 54.1441123, 8.9622264 54.1439866, 8.9639001 54.1431319, 8.9642005 54.1407186, 8.9668892 54.136735, 8.9736698 54.1256459, 8.9766739 54.1203643, 8.9813946 54.1129438, 8.9870594 54.10678, 8.9899776 54.10522, 8.9925955 54.1017476, 9.0117078 54.1007524, 9.0330368 54.0976068, 9.0406328 54.0949391, 9.0545652 54.0837268, 9.0573977 54.0785657, 9.0598009 54.0731271, 9.0617321 54.0725983, 9.0630625 54.0689972, 9.0659378 54.0679899, 9.0679548 54.0643633, 9.0678261 54.0611645, 9.073963 54.0597036, 9.0739201 54.0590235, 9.0711306 54.055774, 9.0714739 54.0518943, 9.0706585 54.0503827, 9.0724609 54.0489466, 9.0745209 54.0485435, 9.07495 54.044638, 9.0741776 54.0442348, 9.0733622 54.0361202, 9.0722893 54.0336754, 9.072933 54.0304743, 9.0767525 54.017264, 9.0842197 54.014919, 9.0838764 54.012826, 9.0837906 54.0119434, 9.0865801 54.0078075, 9.091172 54.0035702, 9.0970943 54.00241, 9.0977531 54.0007565, 9.0940474 53.9971127, 9.0934895 53.9949431, 9.097266 53.9886104, 9.1001842 53.9842955, 9.1055058 53.9852797, 9.1089819 53.9790464, 9.1132305 53.9743772, 9.1166637 53.9678141, 9.1174362 53.9647089, 9.1220925 53.9571091, 9.1227577 53.9564147, 9.1265557 53.9531445, 9.1330789 53.9456814, 9.1369842 53.9440017, 9.1428421 53.9395559, 9.146211 53.9393917, 9.1494296 53.936815, 9.1514466 53.9350844, 9.1523908 53.9337201, 9.1535495 53.9328105, 9.1640852 53.9245226, 9.1770027 53.9237518, 9.1833756 53.9249143, 9.1879032 53.9228799, 9.1918235 53.9229671, 9.196688161494269 53.92261297510232), (9.198858990664048 53.922454948761015, 9.2017005 53.9222481, 9.2022584 53.9218564, 9.2181371 53.9207318, 9.2191885 53.9207823, 9.2231367 53.9217806, 9.2234157 53.9230316, 9.2247675 53.9234738, 9.2259691 53.9225514, 9.2290376 53.9216921, 9.2331145 53.9210477, 9.2369555 53.920656, 9.23923 53.9206054, 9.2401097 53.9188615, 9.2474268 53.9181286, 9.264829 53.916334, 9.2745278 53.9154999, 9.2798923 53.9151587, 9.2808364 53.912492, 9.287896 53.9138696, 9.293432 53.9149565, 9.2993544 53.9149312, 9.3069504 53.9147669, 9.3136344 53.9142361, 9.3199966 53.913522, 9.3273244 53.9125678, 9.3298296 53.9136705, 9.3298672 53.9141792, 9.342393 53.9192565, 9.344343509608048 53.91920526002526))'
